filename,seen,file_size_mb,has_hpylori,n_instances,augmented,aug_type,dataset_location
aug_flipH-hue_5216-20-04_08_2020_b0s0c0x9994-2776y39312-2080m218.tiff,yes,11.83606,yes,1,augmented,flipH-hue,train
Part-two_b0s1c0x60153-2776y42420-2080m84.tiff,yes,14.15434,no,0,original,original,train
aug_flipD_5216-20-04_08_2020_b0s1c0x186109-2776y4246-2080m12.tiff,yes,13.621404,no,0,augmented,flipD,train
aug_flipV-hue-contrst_Part-two_b0s1c0x42664-2776y59268-2080m184.tiff,yes,15.289288,no,0,augmented,flipV-hue-contrst,train
Part-two_b0s1c0x55157-2776y34932-2080m46.tiff,yes,14.092868,no,0,original,original,train
aug_flipH-hue-contrst_Part-two_b0s0c0x29981-2776y26208-2080m151.tiff,yes,15.64425,no,0,augmented,flipH-hue-contrst,train
aug_contrst_5216-20-04_08_2020_b0s1c0x183610-2776y19222-2080m81.tiff,yes,13.747534,no,0,augmented,contrst,train
aug_flipV_5216-20-04_08_2020_b0s0c0x22486-2776y7488-2080m32.tiff,yes,13.484542,no,0,augmented,flipV,train
aug_flipD-hue_5216-20-04_08_2020_b0s0c0x0-2776y26208-2080m128.tiff,yes,10.907822,no,0,augmented,flipD-hue,train
aug_flipV_5216-20-04_08_2020_b0s1c0x181112-2776y2374-2080m4.tiff,yes,10.558404,no,0,augmented,flipV,train
aug_flipV-contrst_5216-20-04_08_2020_b0s0c0x12492-2776y28080-2080m145.tiff,yes,13.723088,no,0,augmented,flipV-contrst,train
aug_flipD-contrst_Part-two_b0s0c0x9994-2776y22464-2080m116.tiff,yes,14.865012,no,0,augmented,flipD-contrst,train
aug_flipV-hue_5216-20-04_08_2020_b0s0c0x17489-2776y43056-2080m237.tiff,yes,11.088382,no,0,augmented,flipV-hue,train
aug_flipV-hue-contrst_Part-two_b0s0c0x24984-2776y9360-2080m36.tiff,yes,15.346216,no,0,augmented,flipV-hue-contrst,train
aug_flipH-hue_Part-two_b0s2c0x196473-2776y63704-2080m42.tiff,yes,13.53136,yes,1,augmented,flipH-hue,train
aug_contrst_Part-two_b0s1c0x35169-2776y63012-2080m207.tiff,yes,15.319754,no,0,augmented,contrst,train
aug_flipH-contrst_Part-two_b0s0c0x4997-2776y46800-2080m299.tiff,yes,15.053584,no,0,augmented,flipH-contrst,train
aug_flipH-hue-contrst_Part-two_b0s0c0x12492-2776y39312-2080m240.tiff,yes,15.275566,no,0,augmented,flipH-hue-contrst,train
aug_flipV-hue_Part-two_b0s1c0x55157-2776y34932-2080m46.tiff,yes,14.116936,no,0,augmented,flipV-hue,train
aug_flipH-contrst_5216-20-04_08_2020_b0s1c0x168620-2776y28582-2080m132.tiff,yes,13.155236,yes,14,augmented,flipH-contrst,train
5216-20-04_08_2020_b0s0c0x12492-2776y33696-2080m183.tiff,yes,13.05446,no,0,original,original,train
aug_flipD-hue-contrst_5216-20-04_08_2020_b0s0c0x17489-2776y20592-2080m97.tiff,yes,13.955994,no,0,augmented,flipD-hue-contrst,train
aug_flipV_Part-two_b0s4c0x155523-2776y67172-2080m17.tiff,yes,14.102918,no,0,augmented,flipV,train
aug_flipH-hue-contrst_Part-two_b0s0c0x12492-2776y48672-2080m315.tiff,yes,15.375974,no,0,augmented,flipH-hue-contrst,train
aug_flipD-hue_Part-two_b0s0c0x27483-2776y44928-2080m293.tiff,yes,13.593842,yes,2,augmented,flipD-hue,train
aug_flipV-hue_Part-two_b0s0c0x37476-2776y31824-2080m196.tiff,yes,13.52897,no,0,augmented,flipV-hue,train
aug_hue_Part-two_b0s0c0x27483-2776y7488-2080m29.tiff,yes,13.561266,no,0,augmented,hue,train
aug_flipV-hue_Part-two_b0s0c0x22486-2776y24336-2080m134.tiff,yes,13.952332,no,0,augmented,flipV-hue,train
aug_hue_5216-20-04_08_2020_b0s0c0x29981-2776y9360-2080m44.tiff,yes,12.445138,no,0,augmented,hue,train
aug_flipV-hue_5216-20-04_08_2020_b0s2c0x208924-2776y17128-2080m12.tiff,yes,11.873728,yes,1,augmented,flipV-hue,train
aug_flipH-hue-contrst_Part-two_b0s0c0x12492-2776y33696-2080m199.tiff,yes,15.365592,no,0,augmented,flipH-hue-contrst,train
aug_flipV-hue-contrst_5216-20-04_08_2020_b0s3c0x52351-2776y18096-2080m16.tiff,yes,13.505932,no,0,augmented,flipV-hue-contrst,train
aug_flipD-hue_5216-20-04_08_2020_b0s2c0x206426-2776y15256-2080m5.tiff,yes,10.934192,no,0,augmented,flipD-hue,train
aug_flipV-contrst_Part-two_b0s1c0x60153-2776y29316-2080m22.tiff,yes,14.99464,no,0,augmented,flipV-contrst,train
5216-20-04_08_2020_b0s1c0x176115-2776y22966-2080m99.tiff,yes,11.104598,no,0,original,original,train
aug_flipH-hue-contrst_Part-two_b0s2c0x183981-2776y58088-2080m10.tiff,yes,15.519404,no,0,augmented,flipH-hue-contrst,train
aug_flipV-contrst_5216-20-04_08_2020_b0s3c0x52351-2776y25584-2080m44.tiff,yes,12.15199,no,0,augmented,flipV-contrst,train
aug_flipV-hue_5216-20-04_08_2020_b0s0c0x29981-2776y16848-2080m81.tiff,yes,13.070392,no,0,augmented,flipV-hue,train
aug_hue-contrst_Part-two_b0s0c0x32479-2776y18720-2080m98.tiff,yes,15.234594,no,0,augmented,hue-contrst,train
aug_flipH-contrst_Part-two_b0s0c0x4997-2776y37440-2080m222.tiff,yes,14.86144,no,0,augmented,flipH-contrst,train
aug_flipH-contrst_Part-two_b0s4c0x163018-2776y80276-2080m104.tiff,yes,14.80319,no,0,augmented,flipH-contrst,train
aug_flipV-hue_Part-two_b0s1c0x52658-2776y49908-2080m119.tiff,yes,13.884904,no,0,augmented,flipV-hue,train
aug_flipV-hue-contrst_Part-two_b0s1c0x70147-2776y34932-2080m52.tiff,yes,15.382386,no,0,augmented,flipV-hue-contrst,train
aug_hue-contrst_Part-two_b0s0c0x4997-2776y46800-2080m299.tiff,yes,15.417748,no,0,augmented,hue-contrst,train
aug_flipH-contrst_5216-20-04_08_2020_b0s1c0x196102-2776y11734-2080m49.tiff,yes,14.019502,no,0,augmented,flipH-contrst,train
aug_flipD-hue_Part-two_b0s3c0x212401-2776y61923-2080m10.tiff,yes,14.058788,yes,3,augmented,flipD-hue,train
aug_flipH-hue_Part-two_b0s2c0x191476-2776y58088-2080m13.tiff,yes,13.928532,no,0,augmented,flipH-hue,train
5216-20-04_08_2020_b0s0c0x19988-2776y43056-2080m238.tiff,yes,11.159532,yes,8,original,original,train
aug_flipH-hue-contrst_5216-20-04_08_2020_b0s2c0x208924-2776y20872-2080m26.tiff,yes,14.025764,no,0,augmented,flipH-hue-contrst,train
5216-20-04_08_2020_b0s2c0x213921-2776y19000-2080m21.tiff,yes,13.15302,no,0,original,original,train
aug_flipH_Part-two_b0s1c0x57655-2776y59268-2080m190.tiff,yes,13.589842,no,0,augmented,flipH,train
aug_flipD-contrst_Part-two_b0s1c0x37668-2776y66756-2080m231.tiff,yes,14.90276,no,0,augmented,flipD-contrst,train
aug_flipV-hue_5216-20-04_08_2020_b0s3c0x47355-2776y25584-2080m42.tiff,yes,12.862482,no,0,augmented,flipV-hue,train
aug_flipV-hue_5216-20-04_08_2020_b0s1c0x183610-2776y19222-2080m81.tiff,yes,13.40218,no,0,augmented,flipV-hue,train
5216-20-04_08_2020_b0s0c0x12492-2776y41184-2080m228.tiff,yes,10.61408,no,0,original,original,train
aug_flipD-contrst_Part-two_b0s1c0x55157-2776y63012-2080m215.tiff,yes,14.890778,no,0,augmented,flipD-contrst,train
aug_flipV-hue-contrst_Part-two_b0s0c0x22486-2776y28080-2080m162.tiff,yes,15.018734,no,0,augmented,flipV-hue-contrst,train
aug_contrst_Part-two_b0s0c0x34978-2776y22464-2080m126.tiff,yes,15.416482,no,0,augmented,contrst,train
aug_hue_Part-two_b0s0c0x14990-2776y13104-2080m51.tiff,yes,13.484108,no,0,augmented,hue,train
aug_flipH_Part-two_b0s1c0x42664-2776y57396-2080m170.tiff,yes,14.094358,no,0,augmented,flipH,train
aug_contrst_Part-two_b0s0c0x17489-2776y16848-2080m78.tiff,yes,15.111242,no,0,augmented,contrst,train
aug_flipD_5216-20-04_08_2020_b0s1c0x173617-2776y28582-2080m134.tiff,yes,13.523206,yes,1,augmented,flipD,train
aug_contrst_Part-two_b0s1c0x30173-2776y63012-2080m205.tiff,yes,15.0112,yes,3,augmented,contrst,train
5216-20-04_08_2020_b0s1c0x183610-2776y22966-2080m102.tiff,yes,13.363544,no,0,original,original,train
aug_flipD-hue_Part-two_b0s1c0x52658-2776y61140-2080m201.tiff,yes,13.907232,no,0,augmented,flipD-hue,train
aug_hue-contrst_Part-two_b0s0c0x2499-2776y44928-2080m283.tiff,yes,15.462894,yes,3,augmented,hue-contrst,train
aug_flipH-hue_Part-two_b0s1c0x57655-2776y46164-2080m100.tiff,yes,14.197276,no,0,augmented,flipH-hue,train
aug_flipH-contrst_5216-20-04_08_2020_b0s0c0x9994-2776y24336-2080m119.tiff,yes,13.308976,yes,2,augmented,flipH-contrst,train
aug_flipV-hue_Part-two_b0s0c0x27483-2776y11232-2080m46.tiff,yes,13.755676,yes,1,augmented,flipV-hue,train
aug_flipH_5216-20-04_08_2020_b0s0c0x22486-2776y7488-2080m32.tiff,yes,13.443606,no,0,augmented,flipH,train
aug_contrst_Part-two_b0s1c0x62652-2776y31188-2080m31.tiff,yes,15.254468,no,0,augmented,contrst,train
5216-20-04_08_2020_b0s1c0x193604-2776y30454-2080m154.tiff,yes,12.537188,no,0,original,original,train
Part-two_b0s0c0x19987-2776y1872-2080m5.tiff,yes,13.196892,no,0,original,original,train
aug_flipH-hue_5216-20-04_08_2020_b0s2c0x213921-2776y17128-2080m14.tiff,yes,13.365,no,0,augmented,flipH-hue,train
aug_flipV-contrst_Part-two_b0s2c0x188978-2776y56216-2080m2.tiff,yes,14.972686,no,0,augmented,flipV-contrst,train
aug_flipH-hue_5216-20-04_08_2020_b0s1c0x183610-2776y17350-2080m71.tiff,yes,13.385888,no,0,augmented,flipH-hue,train
aug_contrst_Part-two_b0s0c0x14990-2776y33696-2080m200.tiff,yes,14.877852,no,0,augmented,contrst,train
aug_flipV_Part-two_b0s0c0x32479-2776y24336-2080m138.tiff,yes,13.973602,no,0,augmented,flipV,train
aug_flipH_5216-20-04_08_2020_b0s1c0x188607-2776y7990-2080m28.tiff,yes,13.679224,no,0,augmented,flipH,train
aug_hue_Part-two_b0s1c0x52658-2776y64884-2080m226.tiff,yes,13.504972,no,0,augmented,hue,train
aug_flipD-hue_5216-20-04_08_2020_b0s0c0x24984-2776y26208-2080m138.tiff,yes,11.798102,no,0,augmented,flipD-hue,train
aug_flipV_Part-two_b0s1c0x42664-2776y66756-2080m233.tiff,yes,13.53574,no,0,augmented,flipV,train
aug_flipD-hue_Part-two_b0s0c0x2499-2776y41184-2080m252.tiff,yes,14.050444,yes,1,augmented,flipD-hue,train
aug_flipH-hue-contrst_Part-two_b0s1c0x50160-2776y53652-2080m145.tiff,yes,15.415276,yes,1,augmented,flipH-hue-contrst,train
aug_flipD-hue-contrst_5216-20-04_08_2020_b0s2c0x208924-2776y20872-2080m26.tiff,yes,14.02716,no,0,augmented,flipD-hue-contrst,train
aug_flipH-contrst_Part-two_b0s1c0x50160-2776y66756-2080m236.tiff,yes,14.868236,no,0,augmented,flipH-contrst,train
Part-two_b0s4c0x173012-2776y72788-2080m58.tiff,yes,14.003174,yes,1,original,original,train
aug_flipH-hue-contrst_5216-20-04_08_2020_b0s0c0x9994-2776y37440-2080m207.tiff,yes,13.997128,yes,3,augmented,flipH-hue-contrst,train
aug_flipD-contrst_5216-20-04_08_2020_b0s3c0x42357-2776y18096-2080m12.tiff,yes,13.213098,no,0,augmented,flipD-contrst,train
aug_hue-contrst_Part-two_b0s3c0x209903-2776y58179-2080m3.tiff,yes,15.162098,no,0,augmented,hue-contrst,train
5216-20-04_08_2020_b0s2c0x206426-2776y17128-2080m11.tiff,yes,10.48978,no,0,original,original,train
aug_flipH_5216-20-04_08_2020_b0s2c0x211423-2776y15256-2080m7.tiff,yes,12.246358,no,0,augmented,flipH,train
aug_flipH-hue-contrst_Part-two_b0s3c0x207405-2776y56307-2080m0.tiff,yes,15.104252,no,0,augmented,flipH-hue-contrst,train
aug_flipD-contrst_Part-two_b0s0c0x34978-2776y13104-2080m59.tiff,yes,14.961498,no,0,augmented,flipD-contrst,train
5216-20-04_08_2020_b0s0c0x7495-2776y33696-2080m181.tiff,yes,13.103352,yes,2,original,original,train
aug_flipV_Part-two_b0s0c0x2499-2776y43056-2080m268.tiff,yes,14.235886,yes,2,augmented,flipV,train
aug_hue_5216-20-04_08_2020_b0s3c0x37361-2776y27456-2080m45.tiff,yes,11.338504,no,0,augmented,hue,train
5216-20-04_08_2020_b0s3c0x44856-2776y23712-2080m34.tiff,yes,12.947988,no,0,original,original,train
aug_flipH_5216-20-04_08_2020_b0s0c0x9994-2776y20592-2080m94.tiff,yes,10.916736,no,0,augmented,flipH,train
aug_flipH-contrst_5216-20-04_08_2020_b0s1c0x196102-2776y36070-2080m190.tiff,yes,12.065394,no,0,augmented,flipH-contrst,train
aug_contrst_5216-20-04_08_2020_b0s2c0x218918-2776y22744-2080m37.tiff,yes,12.795488,yes,1,augmented,contrst,train
aug_flipD-hue-contrst_5216-20-04_08_2020_b0s1c0x188607-2776y502-2080m2.tiff,yes,13.34252,no,0,augmented,flipD-hue-contrst,train
aug_flipV-hue_5216-20-04_08_2020_b0s3c0x42357-2776y34944-2080m78.tiff,yes,11.161206,no,0,augmented,flipV-hue,train
aug_hue-contrst_5216-20-04_08_2020_b0s0c0x12492-2776y20592-2080m95.tiff,yes,14.220926,no,0,augmented,hue-contrst,train
aug_hue_Part-two_b0s0c0x9994-2776y24336-2080m129.tiff,yes,13.572762,no,0,augmented,hue,train
aug_flipV-contrst_Part-two_b0s0c0x17489-2776y20592-2080m106.tiff,yes,15.2332,no,0,augmented,flipV-contrst,train
Part-two_b0s4c0x163018-2776y65300-2080m11.tiff,yes,13.390042,no,0,original,original,train
aug_flipD_5216-20-04_08_2020_b0s1c0x183610-2776y11734-2080m44.tiff,yes,13.320424,no,0,augmented,flipD,train
aug_flipV-hue-contrst_Part-two_b0s0c0x32479-2776y20592-2080m112.tiff,yes,15.4776,no,0,augmented,flipV-hue-contrst,train
aug_flipD-hue-contrst_5216-20-04_08_2020_b0s2c0x208924-2776y15256-2080m6.tiff,yes,13.258394,no,0,augmented,flipD-hue-contrst,train
aug_flipH_Part-two_b0s1c0x30173-2776y55524-2080m151.tiff,yes,13.392576,no,0,augmented,flipH,train
5216-20-04_08_2020_b0s0c0x24984-2776y11232-2080m51.tiff,yes,13.327722,no,0,original,original,train
aug_flipH_Part-two_b0s1c0x67648-2776y36804-2080m60.tiff,yes,13.755728,no,0,augmented,flipH,train
aug_flipD-hue_Part-two_b0s0c0x14990-2776y20592-2080m105.tiff,yes,13.993044,no,0,augmented,flipD-hue,train
aug_hue-contrst_5216-20-04_08_2020_b0s3c0x47355-2776y21840-2080m28.tiff,yes,14.644656,no,0,augmented,hue-contrst,train
aug_hue-contrst_Part-two_b0s1c0x45163-2776y59268-2080m185.tiff,yes,15.255382,no,0,augmented,hue-contrst,train
aug_flipH-hue_Part-two_b0s0c0x14990-2776y13104-2080m51.tiff,yes,13.486816,no,0,augmented,flipH-hue,train
aug_flipD-contrst_5216-20-04_08_2020_b0s1c0x193604-2776y2374-2080m9.tiff,yes,12.064532,no,0,augmented,flipD-contrst,train
Part-two_b0s0c0x14990-2776y20592-2080m105.tiff,yes,14.052816,no,0,original,original,train
aug_hue-contrst_5216-20-04_08_2020_b0s0c0x19988-2776y28080-2080m148.tiff,yes,13.80075,no,0,augmented,hue-contrst,train
aug_flipD-hue-contrst_Part-two_b0s1c0x50160-2776y27444-2080m10.tiff,yes,15.39872,no,0,augmented,flipD-hue-contrst,train
aug_flipD-contrst_Part-two_b0s0c0x24984-2776y18720-2080m95.tiff,yes,15.09098,no,0,augmented,flipD-contrst,train
aug_flipD-hue_Part-two_b0s1c0x60153-2776y38676-2080m66.tiff,yes,14.116898,no,0,augmented,flipD-hue,train
aug_flipV_Part-two_b0s1c0x57655-2776y64884-2080m228.tiff,yes,13.204246,no,0,augmented,flipV,train
aug_flipH_Part-two_b0s1c0x60153-2776y59268-2080m191.tiff,yes,13.202962,no,0,augmented,flipH,train
aug_flipV-hue-contrst_5216-20-04_08_2020_b0s3c0x47355-2776y34944-2080m80.tiff,yes,13.110908,no,0,augmented,flipV-hue-contrst,train
aug_flipH-contrst_Part-two_b0s0c0x17489-2776y29952-2080m174.tiff,yes,15.295144,no,0,augmented,flipH-contrst,train
5216-20-04_08_2020_b0s0c0x27483-2776y26208-2080m139.tiff,yes,10.325086,no,0,original,original,train
aug_hue-contrst_Part-two_b0s0c0x17489-2776y20592-2080m106.tiff,yes,15.352826,no,0,augmented,hue-contrst,train
aug_flipH-hue-contrst_Part-two_b0s0c0x9994-2776y24336-2080m129.tiff,yes,15.414338,no,0,augmented,flipH-hue-contrst,train
aug_contrst_5216-20-04_08_2020_b0s3c0x47355-2776y21840-2080m28.tiff,yes,14.485408,no,0,augmented,contrst,train
aug_flipV-hue_5216-20-04_08_2020_b0s1c0x193604-2776y24838-2080m119.tiff,yes,10.958226,no,0,augmented,flipV-hue,train
aug_hue_Part-two_b0s0c0x39975-2776y28080-2080m169.tiff,yes,13.488124,no,0,augmented,hue,train
aug_flipV-hue-contrst_5216-20-04_08_2020_b0s1c0x178613-2776y11734-2080m42.tiff,yes,13.321056,no,0,augmented,flipV-hue-contrst,train
aug_flipV-contrst_5216-20-04_08_2020_b0s2c0x218918-2776y17128-2080m16.tiff,yes,12.827406,no,0,augmented,flipV-contrst,train
aug_flipV_5216-20-04_08_2020_b0s0c0x27483-2776y11232-2080m52.tiff,yes,13.334022,no,0,augmented,flipV,train
aug_flipH_Part-two_b0s4c0x155523-2776y65300-2080m8.tiff,yes,14.02396,no,0,augmented,flipH,train
aug_flipV_5216-20-04_08_2020_b0s3c0x39859-2776y31200-2080m62.tiff,yes,12.702322,no,0,augmented,flipV,train
aug_flipV_Part-two_b0s1c0x40166-2776y66756-2080m232.tiff,yes,13.884944,no,0,augmented,flipV,train
aug_flipH-hue_Part-two_b0s4c0x165517-2776y72788-2080m55.tiff,yes,14.513308,no,0,augmented,flipH-hue,train
aug_contrst_Part-two_b0s3c0x207405-2776y56307-2080m0.tiff,yes,14.838354,no,0,augmented,contrst,train
aug_flipH-contrst_Part-two_b0s4c0x153025-2776y67172-2080m16.tiff,yes,14.918166,no,0,augmented,flipH-contrst,train
Part-two_b0s4c0x160520-2776y78404-2080m91.tiff,yes,13.758042,no,0,original,original,train
aug_flipV-contrst_5216-20-04_08_2020_b0s3c0x39859-2776y23712-2080m32.tiff,yes,12.818208,no,0,augmented,flipV-contrst,train
aug_flipH-hue_Part-two_b0s0c0x14990-2776y24336-2080m131.tiff,yes,14.15224,no,0,augmented,flipH-hue,train
Part-two_b0s0c0x24984-2776y11232-2080m45.tiff,yes,13.228936,no,0,original,original,train
aug_contrst_Part-two_b0s0c0x27483-2776y33696-2080m205.tiff,yes,15.381594,no,0,augmented,contrst,train
aug_flipD_Part-two_b0s4c0x160520-2776y70916-2080m41.tiff,yes,14.216654,no,0,augmented,flipD,train
aug_hue_Part-two_b0s0c0x32479-2776y13104-2080m58.tiff,yes,13.978658,no,0,augmented,hue,train
aug_hue_Part-two_b0s0c0x19987-2776y43056-2080m275.tiff,yes,13.890784,no,0,augmented,hue,train
aug_flipH_Part-two_b0s0c0x29981-2776y26208-2080m151.tiff,yes,14.191262,no,0,augmented,flipH,train
aug_flipD-contrst_Part-two_b0s0c0x32479-2776y41184-2080m264.tiff,yes,15.25474,yes,1,augmented,flipD-contrst,train
Part-two_b0s0c0x27483-2776y18720-2080m96.tiff,yes,14.128952,no,0,original,original,train
aug_flipV-contrst_Part-two_b0s4c0x170513-2776y70916-2080m45.tiff,yes,15.23938,yes,6,augmented,flipV-contrst,train
aug_hue_5216-20-04_08_2020_b0s1c0x183610-2776y19222-2080m81.tiff,yes,13.40218,no,0,augmented,hue,train
aug_flipV-contrst_5216-20-04_08_2020_b0s0c0x22486-2776y24336-2080m124.tiff,yes,13.570978,yes,1,augmented,flipV-contrst,train
aug_flipD_5216-20-04_08_2020_b0s0c0x17489-2776y14976-2080m66.tiff,yes,13.065048,no,0,augmented,flipD,train
aug_flipD-hue_5216-20-04_08_2020_b0s0c0x29981-2776y9360-2080m44.tiff,yes,12.427938,no,0,augmented,flipD-hue,train
aug_hue_Part-two_b0s0c0x19987-2776y26208-2080m147.tiff,yes,14.114304,no,0,augmented,hue,train
aug_hue-contrst_Part-two_b0s1c0x40166-2776y57396-2080m169.tiff,yes,15.309568,no,0,augmented,hue-contrst,train
aug_flipD_5216-20-04_08_2020_b0s1c0x198601-2776y19222-2080m87.tiff,yes,10.554898,no,0,augmented,flipD,train
aug_flipV-contrst_5216-20-04_08_2020_b0s0c0x24984-2776y7488-2080m33.tiff,yes,13.815966,no,0,augmented,flipV-contrst,train
aug_contrst_5216-20-04_08_2020_b0s1c0x193604-2776y6118-2080m22.tiff,yes,13.64199,no,0,augmented,contrst,train
aug_flipD-hue-contrst_5216-20-04_08_2020_b0s2c0x218918-2776y28360-2080m59.tiff,yes,13.252426,no,0,augmented,flipD-hue-contrst,train
Part-two_b0s0c0x24984-2776y18720-2080m95.tiff,yes,14.162188,no,0,original,original,train
aug_flipV-hue_5216-20-04_08_2020_b0s1c0x191106-2776y39814-2080m208.tiff,yes,10.915588,no,0,augmented,flipV-hue,train
aug_flipH-hue_Part-two_b0s1c0x37668-2776y53652-2080m140.tiff,yes,13.781654,yes,4,augmented,flipH-hue,train
aug_flipV-hue_Part-two_b0s0c0x17489-2776y43056-2080m274.tiff,yes,13.95329,no,0,augmented,flipV-hue,train
aug_hue-contrst_Part-two_b0s0c0x24984-2776y44928-2080m292.tiff,yes,15.236896,yes,3,augmented,hue-contrst,train
aug_flipV-hue-contrst_Part-two_b0s0c0x37476-2776y41184-2080m266.tiff,yes,15.390288,no,0,augmented,flipV-hue-contrst,train
aug_flipV-hue_Part-two_b0s0c0x14990-2776y37440-2080m226.tiff,yes,13.751302,no,0,augmented,flipV-hue,train
aug_flipV_Part-two_b0s2c0x196473-2776y59960-2080m25.tiff,yes,13.955272,yes,2,augmented,flipV,train
aug_flipH-hue_Part-two_b0s0c0x17489-2776y16848-2080m78.tiff,yes,13.80818,no,0,augmented,flipH-hue,train
aug_flipV-contrst_Part-two_b0s1c0x60153-2776y44292-2080m93.tiff,yes,15.184076,no,0,augmented,flipV-contrst,train
aug_flipH_Part-two_b0s0c0x14990-2776y48672-2080m316.tiff,yes,13.207072,no,0,augmented,flipH,train
aug_flipD-hue_Part-two_b0s2c0x193974-2776y63704-2080m41.tiff,yes,13.522096,yes,2,augmented,flipD-hue,train
aug_flipH_5216-20-04_08_2020_b0s0c0x4997-2776y39312-2080m216.tiff,yes,10.460282,no,0,augmented,flipH,train
aug_flipV-hue_5216-20-04_08_2020_b0s0c0x27483-2776y16848-2080m80.tiff,yes,13.760366,no,0,augmented,flipV-hue,train
aug_hue-contrst_5216-20-04_08_2020_b0s3c0x39859-2776y16224-2080m5.tiff,yes,13.12104,no,0,augmented,hue-contrst,train
aug_flipH_Part-two_b0s0c0x32479-2776y11232-2080m48.tiff,yes,14.058834,no,0,augmented,flipH,train
5216-20-04_08_2020_b0s1c0x181112-2776y21094-2080m90.tiff,yes,13.333442,no,0,original,original,train
aug_flipV-hue-contrst_Part-two_b0s0c0x2499-2776y44928-2080m283.tiff,yes,15.464224,yes,3,augmented,flipV-hue-contrst,train
aug_flipH-hue_Part-two_b0s4c0x163018-2776y61556-2080m1.tiff,yes,13.932726,no,0,augmented,flipH-hue,train
aug_contrst_5216-20-04_08_2020_b0s2c0x208924-2776y22744-2080m33.tiff,yes,13.811152,yes,1,augmented,contrst,train
aug_hue_5216-20-04_08_2020_b0s3c0x44856-2776y14352-2080m1.tiff,yes,10.937894,no,0,augmented,hue,train
aug_flipD_5216-20-04_08_2020_b0s1c0x191106-2776y502-2080m3.tiff,yes,10.570784,no,0,augmented,flipD,train
aug_flipH-hue_Part-two_b0s1c0x62652-2776y48036-2080m112.tiff,yes,13.48554,no,0,augmented,flipH-hue,train
aug_flipV_5216-20-04_08_2020_b0s1c0x181112-2776y13606-2080m52.tiff,yes,12.362338,no,0,augmented,flipV,train
aug_flipV-hue_Part-two_b0s4c0x170513-2776y69044-2080m33.tiff,yes,13.557662,yes,3,augmented,flipV-hue,train
aug_flipV_Part-two_b0s1c0x62652-2776y29316-2080m23.tiff,yes,14.20402,no,0,augmented,flipV,train
aug_flipD-contrst_5216-20-04_08_2020_b0s3c0x37361-2776y31200-2080m61.tiff,yes,13.327956,no,0,augmented,flipD-contrst,train
aug_hue_Part-two_b0s0c0x17489-2776y29952-2080m174.tiff,yes,14.26535,no,0,augmented,hue,train
aug_flipD_5216-20-04_08_2020_b0s0c0x14991-2776y33696-2080m184.tiff,yes,13.207176,no,0,augmented,flipD,train
aug_flipH-contrst_5216-20-04_08_2020_b0s3c0x39859-2776y23712-2080m32.tiff,yes,12.877328,no,0,augmented,flipH-contrst,train
5216-20-04_08_2020_b0s1c0x198601-2776y21094-2080m97.tiff,yes,10.60797,no,0,original,original,train
5216-20-04_08_2020_b0s0c0x14991-2776y3744-2080m12.tiff,yes,10.552326,no,0,original,original,train
aug_flipV-hue-contrst_5216-20-04_08_2020_b0s1c0x198601-2776y22966-2080m108.tiff,yes,13.496708,no,0,augmented,flipV-hue-contrst,train
aug_flipD-contrst_Part-two_b0s0c0x7495-2776y20592-2080m102.tiff,yes,14.860926,no,0,augmented,flipD-contrst,train
aug_flipD-contrst_5216-20-04_08_2020_b0s3c0x44856-2776y14352-2080m1.tiff,yes,11.924602,no,0,augmented,flipD-contrst,train
aug_flipH_Part-two_b0s2c0x196473-2776y63704-2080m42.tiff,yes,13.311026,yes,1,augmented,flipH,train
aug_hue_5216-20-04_08_2020_b0s1c0x188607-2776y11734-2080m46.tiff,yes,13.928872,no,0,augmented,hue,train
aug_contrst_Part-two_b0s0c0x39975-2776y28080-2080m169.tiff,yes,14.866926,no,0,augmented,contrst,train
aug_flipD-hue-contrst_Part-two_b0s0c0x9994-2776y31824-2080m185.tiff,yes,15.394634,no,0,augmented,flipD-hue-contrst,train
aug_flipV-contrst_Part-two_b0s2c0x191476-2776y59960-2080m23.tiff,yes,15.09353,yes,1,augmented,flipV-contrst,train
5216-20-04_08_2020_b0s2c0x208924-2776y17128-2080m12.tiff,yes,11.536648,yes,1,original,original,train
aug_flipD-hue_5216-20-04_08_2020_b0s0c0x24984-2776y29952-2080m162.tiff,yes,12.295248,yes,3,augmented,flipD-hue,train
aug_flipV-contrst_5216-20-04_08_2020_b0s1c0x176115-2776y19222-2080m78.tiff,yes,12.169922,no,0,augmented,flipV-contrst,train
aug_flipV-hue_Part-two_b0s0c0x7495-2776y29952-2080m170.tiff,yes,13.486146,no,0,augmented,flipV-hue,train
5216-20-04_08_2020_b0s1c0x183610-2776y9862-2080m35.tiff,yes,13.35984,yes,1,original,original,train
aug_contrst_Part-two_b0s0c0x14990-2776y39312-2080m241.tiff,yes,15.172358,no,0,augmented,contrst,train
5216-20-04_08_2020_b0s1c0x183610-2776y17350-2080m71.tiff,yes,13.340222,no,0,original,original,train
5216-20-04_08_2020_b0s1c0x191106-2776y24838-2080m118.tiff,yes,12.369518,no,0,original,original,train
aug_flipD_Part-two_b0s0c0x24984-2776y18720-2080m95.tiff,yes,14.163852,no,0,augmented,flipD,train
Part-two_b0s1c0x40166-2776y61140-2080m196.tiff,yes,14.043074,no,0,original,original,train
