filename,seen,file_size_mb,n_instances,dataset_location
Experiment-112_b0s2c0x184003-2776y88145-2080m69.tiff,no,12.900652,0,unseen
Experiment-112_b0s2c0x176508-2776y90017-2080m77.tiff,no,13.003488,0,unseen
Experiment-112_b0s2c0x179006-2776y78785-2080m9.tiff,no,9.809706,0,unseen
Part-one_b0s0c0x287180-2776y35568-2080m160.tiff,no,15.073524,0,unseen
Part-one_b0s1c0x327756-2776y33195-2080m135.tiff,no,14.922478,0,unseen
Experiment-112_b0s2c0x186501-2776y93761-2080m102.tiff,no,13.047334,0,unseen
Part-one_b0s2c0x17489-2776y36537-2080m94.tiff,no,13.880884,0,unseen
Part-one_b0s0c0x279685-2776y39312-2080m173.tiff,no,14.544464,0,unseen
Experiment-112_b0s3c0x215814-2776y97305-2080m32.tiff,no,12.75908,0,unseen
Experiment-112_b0s4c0x9993-2776y104194-2080m57.tiff,no,12.430724,0,unseen
Part-one_b0s1c0x320261-2776y44427-2080m210.tiff,no,14.996732,0,unseen
Experiment-112_b0s0c0x387423-2776y11232-2080m58.tiff,no,12.45456,0,unseen
Part-one_b0s2c0x34977-2776y34665-2080m87.tiff,no,13.700032,0,unseen
Part-one_b0s2c0x27482-2776y53385-2080m219.tiff,no,13.947166,0,unseen
Part-one_b0s0c0x292177-2776y7488-2080m35.tiff,no,15.028212,0,unseen
Part-one_b0s0c0x312164-2776y13104-2080m76.tiff,no,14.288948,0,unseen
Part-one_b0s0c0x299672-2776y7488-2080m38.tiff,no,15.248302,0,unseen
Part-one_b0s1c0x330255-2776y59403-2080m291.tiff,no,13.717902,0,unseen
Part-one_b0s2c0x19987-2776y38409-2080m109.tiff,no,13.802266,0,unseen
Part-one_b0s1c0x312766-2776y20091-2080m37.tiff,no,14.072578,0,unseen
Part-one_b0s1c0x325258-2776y57531-2080m282.tiff,no,14.032306,0,unseen
Experiment-112_b0s2c0x179006-2776y104993-2080m141.tiff,no,9.85759,0,unseen
Part-one_b0s1c0x325258-2776y36939-2080m160.tiff,no,14.986374,0,unseen
Experiment-112_b0s0c0x402414-2776y5616-2080m31.tiff,no,10.757822,0,unseen
Part-one_b0s1c0x327756-2776y35067-2080m148.tiff,no,14.755854,0,unseen
Part-one_b0s1c0x310267-2776y25707-2080m80.tiff,no,15.004794,0,unseen
Experiment-112_b0s2c0x176508-2776y78785-2080m8.tiff,no,10.954858,0,unseen
Experiment-112_b0s0c0x392421-2776y0-2080m1.tiff,no,10.475398,0,unseen
Part-one_b0s2c0x19987-2776y42153-2080m135.tiff,no,13.842184,0,unseen
Experiment-112_b0s3c0x223310-2776y110409-2080m119.tiff,no,11.952652,0,unseen
Experiment-112_b0s4c0x24984-2776y106066-2080m75.tiff,no,11.176786,0,unseen
Experiment-112_b0s5c0x31118-2776y112211-2080m6.tiff,no,10.060348,0,unseen
Part-one_b0s1c0x312766-2776y23835-2080m67.tiff,no,15.342484,0,unseen
Experiment-112_b0s3c0x223310-2776y93561-2080m16.tiff,no,9.918544,0,unseen
Part-one_b0s1c0x342746-2776y12603-2080m2.tiff,no,13.996596,0,unseen
Part-one_b0s1c0x312766-2776y33195-2080m129.tiff,no,15.061138,0,unseen
Part-one_b0s1c0x340248-2776y14475-2080m8.tiff,no,14.99056,0,unseen
Part-one_b0s2c0x22485-2776y49641-2080m192.tiff,no,13.884972,0,unseen
Experiment-112_b0s0c0x404912-2776y14976-2080m87.tiff,no,10.004568,0,unseen
Experiment-112_b0s3c0x225808-2776y101049-2080m58.tiff,no,10.215098,0,unseen
Experiment-112_b0s4c0x0-2776y102322-2080m41.tiff,no,10.176206,0,unseen
Experiment-112_b0s4c0x7495-2776y98578-2080m20.tiff,no,10.03971,0,unseen
Experiment-112_b0s0c0x402414-2776y1872-2080m11.tiff,no,9.877512,0,unseen
Experiment-112_b0s2c0x186501-2776y101249-2080m132.tiff,no,11.682382,0,unseen
Part-one_b0s0c0x289678-2776y26208-2080m122.tiff,no,15.03788,0,unseen
Part-one_b0s1c0x312766-2776y27579-2080m93.tiff,no,15.160168,0,unseen
Experiment-112_b0s3c0x225808-2776y108537-2080m107.tiff,no,11.074158,0,unseen
Part-one_b0s1c0x307769-2776y23835-2080m65.tiff,no,13.72397,0,unseen
Experiment-112_b0s1c0x423791-2776y21643-2080m45.tiff,no,12.803244,0,unseen
Part-one_b0s1c0x322760-2776y53787-2080m268.tiff,no,14.191896,0,unseen
Experiment-112_b0s3c0x208319-2776y95433-2080m20.tiff,no,10.460578,0,unseen
Experiment-112_b0s4c0x4997-2776y100450-2080m31.tiff,no,12.180876,0,unseen
Part-one_b0s1c0x317763-2776y66891-2080m311.tiff,no,13.749152,0,unseen
Experiment-112_b0s5c0x43610-2776y136547-2080m149.tiff,no,9.948484,0,unseen
Part-one_b0s1c0x320261-2776y59403-2080m287.tiff,no,14.309148,0,unseen
Part-one_b0s0c0x312164-2776y5616-2080m33.tiff,no,14.09567,0,unseen
Experiment-112_b0s3c0x225808-2776y102921-2080m70.tiff,no,10.038234,0,unseen
Experiment-112_b0s2c0x198994-2776y80657-2080m28.tiff,no,11.584984,0,unseen
Experiment-112_b0s4c0x22486-2776y100450-2080m38.tiff,no,12.131728,0,unseen
Experiment-112_b0s4c0x12492-2776y106066-2080m70.tiff,no,12.89165,0,unseen
Part-one_b0s1c0x330255-2776y16347-2080m15.tiff,no,14.217424,0,unseen
Part-one_b0s1c0x312766-2776y25707-2080m81.tiff,no,15.356406,0,unseen
Part-one_b0s1c0x325258-2776y44427-2080m212.tiff,no,15.148636,0,unseen
Experiment-112_b0s2c0x184003-2776y95633-2080m109.tiff,no,12.953284,0,unseen
Experiment-112_b0s3c0x200824-2776y99177-2080m37.tiff,no,9.933486,0,unseen
Experiment-112_b0s3c0x220811-2776y89817-2080m3.tiff,no,9.808266,0,unseen
Experiment-112_b0s2c0x198994-2776y82529-2080m40.tiff,no,9.993782,0,unseen
Experiment-112_b0s1c0x433785-2776y21643-2080m49.tiff,no,11.35945,0,unseen
Experiment-112_b0s0c0x394919-2776y7488-2080m39.tiff,no,12.325972,0,unseen
Experiment-112_b0s3c0x205821-2776y112281-2080m124.tiff,no,12.352956,0,unseen
Experiment-112_b0s4c0x9993-2776y115426-2080m121.tiff,no,12.673334,0,unseen
Experiment-112_b0s1c0x423791-2776y25387-2080m66.tiff,no,12.453356,0,unseen
Experiment-112_b0s5c0x46108-2776y123443-2080m72.tiff,no,13.39226,0,unseen
Part-one_b0s0c0x304668-2776y14976-2080m82.tiff,no,14.230018,0,unseen
Experiment-112_b0s0c0x387423-2776y1872-2080m5.tiff,no,10.051504,0,unseen
Part-one_b0s0c0x279685-2776y33696-2080m149.tiff,no,15.33117,0,unseen
Part-one_b0s2c0x12492-2776y55257-2080m227.tiff,no,13.758988,0,unseen
Part-one_b0s0c0x302170-2776y5616-2080m29.tiff,no,15.36836,0,unseen
Experiment-112_b0s1c0x431286-2776y23515-2080m58.tiff,no,12.287748,0,unseen
Experiment-112_b0s2c0x196495-2776y82529-2080m39.tiff,no,12.3735,0,unseen
Part-one_b0s1c0x327756-2776y18219-2080m28.tiff,no,15.526598,0,unseen
Part-one_b0s1c0x330255-2776y38811-2080m175.tiff,no,15.221162,0,unseen
Experiment-112_b0s0c0x399916-2776y20592-2080m118.tiff,no,10.757878,0,unseen
Experiment-112_b0s4c0x4997-2776y102322-2080m43.tiff,no,12.313638,0,unseen
Experiment-112_b0s5c0x46108-2776y125315-2080m84.tiff,no,13.530578,0,unseen
Part-one_b0s1c0x317763-2776y35067-2080m144.tiff,no,15.08771,0,unseen
Part-one_b0s1c0x342746-2776y18219-2080m34.tiff,no,15.306914,0,unseen
Experiment-112_b0s0c0x392421-2776y14976-2080m82.tiff,no,12.354424,0,unseen
Experiment-112_b0s5c0x36114-2776y117827-2080m34.tiff,no,11.80733,0,unseen
Part-one_b0s2c0x14990-2776y29049-2080m43.tiff,no,13.700292,0,unseen
Part-one_b0s2c0x9993-2776y32793-2080m63.tiff,no,13.709494,0,unseen
Experiment-112_b0s1c0x421293-2776y32875-2080m113.tiff,no,11.55481,0,unseen
Part-one_b0s2c0x14990-2776y30921-2080m53.tiff,no,13.702642,0,unseen
Part-one_b0s2c0x7495-2776y34665-2080m76.tiff,no,13.697512,0,unseen
Experiment-112_b0s3c0x205821-2776y99177-2080m39.tiff,no,12.569084,0,unseen
Experiment-112_b0s3c0x208319-2776y114153-2080m135.tiff,no,12.267144,0,unseen
Part-one_b0s2c0x17489-2776y40281-2080m121.tiff,no,13.87451,0,unseen
Part-one_b0s0c0x297173-2776y24336-2080m118.tiff,no,14.00244,0,unseen
Experiment-112_b0s2c0x191499-2776y86273-2080m61.tiff,no,12.596158,0,unseen
Experiment-112_b0s1c0x418794-2776y31003-2080m100.tiff,no,10.583052,0,unseen
Experiment-112_b0s3c0x203322-2776y112281-2080m123.tiff,no,10.142888,0,unseen
Experiment-112_b0s5c0x31118-2776y129059-2080m102.tiff,no,10.861586,0,unseen
Experiment-112_b0s0c0x402414-2776y18720-2080m108.tiff,no,11.16754,0,unseen
Experiment-112_b0s2c0x189000-2776y91889-2080m93.tiff,no,12.925338,0,unseen
Experiment-112_b0s2c0x193997-2776y78785-2080m14.tiff,no,9.714932,0,unseen
Experiment-112_b0s2c0x176508-2776y76913-2080m2.tiff,no,10.684738,0,unseen
Part-one_b0s0c0x287180-2776y41184-2080m183.tiff,no,14.80629,0,unseen
Part-one_b0s2c0x29981-2776y53385-2080m220.tiff,no,13.824182,0,unseen
Part-one_b0s1c0x317763-2776y40683-2080m183.tiff,no,15.016428,0,unseen
Experiment-112_b0s1c0x423791-2776y16027-2080m20.tiff,no,12.213032,0,unseen
Experiment-112_b0s0c0x384925-2776y3744-2080m13.tiff,no,10.510082,0,unseen
Part-one_b0s0c0x289678-2776y18720-2080m97.tiff,no,14.927734,0,unseen
Part-one_b0s0c0x312164-2776y14976-2080m85.tiff,no,14.15317,0,unseen
Part-one_b0s2c0x32479-2776y49641-2080m196.tiff,no,13.713718,0,unseen
Part-one_b0s1c0x325258-2776y63147-2080m305.tiff,no,13.816346,0,unseen
Experiment-112_b0s5c0x51105-2776y125315-2080m86.tiff,no,11.631492,0,unseen
Part-one_b0s2c0x34977-2776y44025-2080m155.tiff,no,13.7081,0,unseen
Part-one_b0s1c0x310267-2776y20091-2080m36.tiff,no,13.71881,0,unseen
Experiment-112_b0s0c0x394919-2776y26208-2080m145.tiff,no,10.040546,0,unseen
Experiment-112_b0s1c0x411299-2776y25387-2080m61.tiff,no,10.088462,0,unseen
Part-one_b0s2c0x17489-2776y51513-2080m203.tiff,no,13.835844,0,unseen
Part-one_b0s2c0x24984-2776y49641-2080m193.tiff,no,13.929372,0,unseen
Experiment-112_b0s4c0x0-2776y104194-2080m53.tiff,no,10.707336,0,unseen
Experiment-112_b0s2c0x189000-2776y103121-2080m139.tiff,no,9.837448,0,unseen
Part-one_b0s1c0x310267-2776y36939-2080m154.tiff,no,15.128956,0,unseen
Experiment-112_b0s0c0x407411-2776y9360-2080m55.tiff,no,10.56633,0,unseen
Experiment-112_b0s5c0x36114-2776y115955-2080m25.tiff,no,12.2378,0,unseen
Experiment-112_b0s0c0x402414-2776y24336-2080m139.tiff,no,10.030658,0,unseen
Experiment-112_b0s1c0x428788-2776y19771-2080m37.tiff,no,12.085756,0,unseen
Experiment-112_b0s4c0x17489-2776y111682-2080m106.tiff,no,12.41831,0,unseen
Part-one_b0s1c0x330255-2776y61275-2080m299.tiff,no,13.709804,0,unseen
Experiment-112_b0s5c0x46108-2776y110339-2080m4.tiff,no,12.4876,0,unseen
Part-one_b0s1c0x327756-2776y36939-2080m161.tiff,no,15.06558,0,unseen
Experiment-112_b0s0c0x384925-2776y5616-2080m24.tiff,no,10.393882,0,unseen
Part-one_b0s1c0x310267-2776y40683-2080m180.tiff,no,14.9517,0,unseen
Part-one_b0s2c0x32479-2776y51513-2080m209.tiff,no,13.707864,0,unseen
Experiment-112_b0s1c0x416296-2776y31003-2080m99.tiff,no,11.666438,0,unseen
Part-one_b0s1c0x307769-2776y50043-2080m244.tiff,no,13.734686,0,unseen
Part-one_b0s0c0x297173-2776y37440-2080m172.tiff,no,14.195788,0,unseen
Experiment-112_b0s5c0x43610-2776y123443-2080m71.tiff,no,13.122708,0,unseen
Experiment-112_b0s5c0x43610-2776y121571-2080m59.tiff,no,13.183504,0,unseen
Part-one_b0s2c0x19987-2776y47769-2080m177.tiff,no,13.859448,0,unseen
Part-one_b0s2c0x27482-2776y29049-2080m48.tiff,no,13.978854,0,unseen
Experiment-112_b0s3c0x200824-2776y112281-2080m122.tiff,no,9.923958,0,unseen
Experiment-112_b0s1c0x411299-2776y29131-2080m85.tiff,no,10.504226,0,unseen
Experiment-112_b0s4c0x7495-2776y113554-2080m112.tiff,no,13.149356,0,unseen
Experiment-112_b0s4c0x12492-2776y104194-2080m58.tiff,no,12.73369,0,unseen
Experiment-112_b0s5c0x51105-2776y123443-2080m74.tiff,no,12.352206,0,unseen
Experiment-112_b0s0c0x399916-2776y13104-2080m74.tiff,no,12.45057,0,unseen
Experiment-112_b0s3c0x205821-2776y114153-2080m134.tiff,no,10.6413,0,unseen
Part-one_b0s2c0x22485-2776y17817-2080m2.tiff,no,13.72241,0,unseen
Experiment-112_b0s4c0x14990-2776y96706-2080m11.tiff,no,10.006912,0,unseen
Experiment-112_b0s1c0x411299-2776y32875-2080m109.tiff,no,11.084316,0,unseen
Part-one_b0s1c0x312766-2776y53787-2080m264.tiff,no,13.99913,0,unseen
Experiment-112_b0s4c0x12492-2776y117298-2080m130.tiff,no,12.635998,0,unseen
Experiment-112_b0s0c0x407411-2776y16848-2080m99.tiff,no,9.878302,0,unseen
Experiment-112_b0s1c0x418794-2776y23515-2080m53.tiff,no,12.555142,0,unseen
Part-one_b0s1c0x327756-2776y46299-2080m226.tiff,no,15.027652,0,unseen
Part-one_b0s0c0x284682-2776y26208-2080m120.tiff,no,15.290156,0,unseen
Experiment-112_b0s1c0x426289-2776y31003-2080m103.tiff,no,12.299964,0,unseen
Part-one_b0s2c0x27482-2776y19689-2080m10.tiff,no,13.691662,0,unseen
Part-one_b0s1c0x340248-2776y21963-2080m63.tiff,no,14.78386,0,unseen
Part-one_b0s2c0x2498-2776y34665-2080m74.tiff,no,13.691072,0,unseen
Experiment-112_b0s4c0x24984-2776y107938-2080m87.tiff,no,10.204252,0,unseen
Part-one_b0s1c0x327756-2776y21963-2080m58.tiff,no,15.292286,0,unseen
Experiment-112_b0s1c0x421293-2776y16027-2080m19.tiff,no,11.969472,0,unseen
Part-one_b0s0c0x312164-2776y0-2080m6.tiff,no,13.8686,0,unseen
Experiment-112_b0s4c0x19987-2776y102322-2080m49.tiff,no,11.435234,0,unseen
Experiment-112_b0s0c0x392421-2776y20592-2080m115.tiff,no,11.932982,0,unseen
Part-one_b0s2c0x32479-2776y45897-2080m168.tiff,no,13.764184,0,unseen
Experiment-112_b0s3c0x213316-2776y93561-2080m12.tiff,no,10.062936,0,unseen
Part-one_b0s1c0x335251-2776y31323-2080m125.tiff,no,14.416494,0,unseen
Part-one_b0s1c0x325258-2776y53787-2080m269.tiff,no,13.744162,0,unseen
Part-one_b0s2c0x9993-2776y53385-2080m212.tiff,no,13.711948,0,unseen
Part-one_b0s0c0x302170-2776y7488-2080m39.tiff,no,15.113858,0,unseen
Part-one_b0s1c0x322760-2776y51915-2080m262.tiff,no,14.026258,0,unseen
Part-one_b0s1c0x310267-2776y38811-2080m167.tiff,no,15.20048,0,unseen
Experiment-112_b0s0c0x404912-2776y24336-2080m140.tiff,no,9.96712,0,unseen
Experiment-112_b0s2c0x184003-2776y90017-2080m80.tiff,no,12.899664,0,unseen
Experiment-112_b0s4c0x24984-2776y104194-2080m63.tiff,no,10.736114,0,unseen
Part-one_b0s1c0x332753-2776y31323-2080m124.tiff,no,15.458988,0,unseen
Part-one_b0s0c0x292177-2776y29951-2080m138.tiff,no,15.287444,0,unseen
Part-one_b0s1c0x330255-2776y29451-2080m110.tiff,no,14.05053,0,unseen
Part-one_b0s0c0x302170-2776y1872-2080m10.tiff,no,15.45974,0,unseen
Experiment-112_b0s0c0x404912-2776y7488-2080m43.tiff,no,10.069284,0,unseen
Part-one_b0s0c0x304668-2776y3744-2080m20.tiff,no,15.315942,0,unseen
Experiment-112_b0s1c0x428788-2776y27259-2080m80.tiff,no,11.936384,0,unseen
Experiment-112_b0s0c0x382427-2776y14976-2080m78.tiff,no,10.418004,0,unseen
Experiment-112_b0s3c0x215814-2776y116025-2080m148.tiff,no,9.86864,0,unseen
Experiment-112_b0s2c0x191499-2776y93761-2080m104.tiff,no,10.19563,0,unseen
Experiment-112_b0s0c0x399916-2776y18720-2080m107.tiff,no,11.992884,0,unseen
Experiment-112_b0s1c0x413798-2776y32875-2080m110.tiff,no,12.377388,0,unseen
Experiment-112_b0s5c0x33616-2776y115955-2080m24.tiff,no,12.282576,0,unseen
Experiment-112_b0s2c0x179006-2776y93761-2080m99.tiff,no,13.150644,0,unseen
Experiment-112_b0s3c0x218313-2776y104793-2080m79.tiff,no,13.399076,0,unseen
Experiment-112_b0s1c0x423791-2776y27259-2080m78.tiff,no,12.758824,0,unseen
Experiment-112_b0s5c0x41111-2776y112211-2080m9.tiff,no,9.901706,0,unseen
Experiment-112_b0s3c0x203322-2776y108537-2080m98.tiff,no,12.269732,0,unseen
Experiment-112_b0s2c0x189000-2776y97505-2080m119.tiff,no,10.249732,0,unseen
Experiment-112_b0s4c0x4997-2776y107938-2080m79.tiff,no,12.869264,0,unseen
Experiment-112_b0s0c0x404912-2776y9360-2080m54.tiff,no,11.70863,0,unseen
Experiment-112_b0s5c0x33616-2776y125315-2080m79.tiff,no,13.24176,0,unseen
Experiment-112_b0s3c0x228307-2776y110409-2080m121.tiff,no,9.81434,0,unseen
Experiment-112_b0s4c0x22486-2776y106066-2080m74.tiff,no,11.470662,0,unseen
Experiment-112_b0s4c0x17489-2776y104194-2080m60.tiff,no,11.285994,0,unseen
Part-one_b0s0c0x289678-2776y29951-2080m137.tiff,no,15.195766,0,unseen
Experiment-112_b0s0c0x407411-2776y22464-2080m131.tiff,no,9.937356,0,unseen
Experiment-112_b0s5c0x33616-2776y112211-2080m7.tiff,no,10.650874,0,unseen
Experiment-112_b0s2c0x176508-2776y97505-2080m114.tiff,no,11.27787,0,unseen
Part-one_b0s1c0x317763-2776y59403-2080m286.tiff,no,14.96071,0,unseen
Experiment-112_b0s5c0x43610-2776y134675-2080m139.tiff,no,10.055024,0,unseen
Part-one_b0s0c0x289678-2776y16848-2080m88.tiff,no,14.86639,0,unseen
Experiment-112_b0s4c0x19987-2776y109810-2080m96.tiff,no,10.937342,0,unseen
Experiment-112_b0s5c0x41111-2776y121571-2080m58.tiff,no,12.809348,0,unseen
Part-one_b0s0c0x284682-2776y35568-2080m159.tiff,no,15.09759,0,unseen
Part-one_b0s2c0x27482-2776y21561-2080m17.tiff,no,13.725178,0,unseen
Part-one_b0s1c0x322760-2776y44427-2080m211.tiff,no,15.230204,0,unseen
Experiment-112_b0s3c0x200824-2776y108537-2080m97.tiff,no,10.099764,0,unseen
Part-two_b0s0c0x29981-2776y9360-2080m38.tiff,yes,14.107468,0,valid
5216-20-04_08_2020_b0s0c0x12492-2776y16848-2080m74.tiff,yes,10.7085,0,valid
Part-two_b0s4c0x163018-2776y70916-2080m42.tiff,yes,14.184626,0,test
5216-20-04_08_2020_b0s0c0x17489-2776y35568-2080m198.tiff,yes,13.206398,0,valid
Part-two_b0s0c0x27483-2776y28080-2080m164.tiff,yes,14.098044,0,valid
Part-two_b0s0c0x29981-2776y13104-2080m57.tiff,yes,14.109552,0,train
5216-20-04_08_2020_b0s1c0x188607-2776y6118-2080m20.tiff,yes,13.659034,0,train
Part-two_b0s0c0x24984-2776y0-2080m1.tiff,yes,13.185996,0,train
Part-two_b0s0c0x14990-2776y37440-2080m226.tiff,yes,13.607054,0,train
Part-two_b0s0c0x12492-2776y37440-2080m225.tiff,yes,13.391,0,train
Part-two_b0s0c0x22486-2776y33696-2080m203.tiff,yes,14.073244,0,valid
Part-two_b0s4c0x175511-2776y84020-2080m125.tiff,yes,13.22167,0,train
5216-20-04_08_2020_b0s0c0x22486-2776y11232-2080m50.tiff,yes,13.701732,0,train
5216-20-04_08_2020_b0s1c0x178613-2776y28582-2080m136.tiff,yes,13.467912,0,valid
5216-20-04_08_2020_b0s0c0x32480-2776y16848-2080m82.tiff,yes,10.378142,0,valid
5216-20-04_08_2020_b0s0c0x22486-2776y5616-2080m23.tiff,yes,13.4183,0,valid
Part-two_b0s0c0x22486-2776y43056-2080m276.tiff,yes,13.989532,1,train
Part-two_b0s1c0x57655-2776y34932-2080m47.tiff,yes,14.001754,0,valid
5216-20-04_08_2020_b0s1c0x176115-2776y39814-2080m202.tiff,yes,10.62552,0,valid
Part-two_b0s0c0x19987-2776y28080-2080m161.tiff,yes,14.026496,0,train
5216-20-04_08_2020_b0s0c0x14991-2776y11232-2080m47.tiff,yes,12.997932,3,test
Part-two_b0s1c0x32671-2776y64884-2080m218.tiff,yes,13.389942,1,train
Part-two_b0s1c0x50160-2776y46164-2080m97.tiff,yes,14.138934,0,train
5216-20-04_08_2020_b0s1c0x193604-2776y39814-2080m209.tiff,yes,10.504334,0,valid
5216-20-04_08_2020_b0s1c0x183610-2776y6118-2080m18.tiff,yes,13.1657,0,train
Part-two_b0s0c0x29981-2776y7488-2080m30.tiff,yes,13.946532,2,train
Part-two_b0s0c0x7495-2776y29952-2080m170.tiff,yes,13.207776,0,train
5216-20-04_08_2020_b0s1c0x193604-2776y26710-2080m131.tiff,yes,10.558896,0,valid
5216-20-04_08_2020_b0s0c0x12492-2776y18720-2080m84.tiff,yes,11.729736,0,valid
5216-20-04_08_2020_b0s1c0x181112-2776y19222-2080m80.tiff,yes,13.429946,0,train
5216-20-04_08_2020_b0s0c0x9994-2776y20592-2080m94.tiff,yes,10.907818,0,train
Part-two_b0s0c0x32479-2776y26208-2080m152.tiff,yes,13.986202,0,train
5216-20-04_08_2020_b0s0c0x17489-2776y13104-2080m57.tiff,yes,13.355674,0,test
5216-20-04_08_2020_b0s0c0x17489-2776y28080-2080m147.tiff,yes,13.10893,0,valid
Part-two_b0s1c0x57655-2776y29316-2080m21.tiff,yes,14.012024,0,train
Part-two_b0s2c0x193974-2776y56216-2080m4.tiff,yes,13.670656,0,train
Part-two_b0s0c0x0-2776y41184-2080m251.tiff,yes,13.35434,0,train
Part-two_b0s0c0x12492-2776y22464-2080m117.tiff,yes,14.04866,0,test
Part-two_b0s3c0x209903-2776y65667-2080m15.tiff,yes,13.541638,1,valid
5216-20-04_08_2020_b0s1c0x191106-2776y19222-2080m84.tiff,yes,13.344312,0,train
Part-two_b0s4c0x160520-2776y63428-2080m3.tiff,yes,14.363508,0,valid
Part-two_b0s0c0x12492-2776y26208-2080m144.tiff,yes,14.175244,0,valid
Part-two_b0s3c0x209903-2776y61923-2080m9.tiff,yes,14.132824,1,valid
Part-two_b0s2c0x198971-2776y56216-2080m6.tiff,yes,14.115324,0,train
Part-two_b0s0c0x7495-2776y48672-2080m313.tiff,yes,13.20767,0,train
5216-20-04_08_2020_b0s2c0x218918-2776y22744-2080m37.tiff,yes,11.380518,1,train
Part-two_b0s4c0x160520-2776y69044-2080m29.tiff,yes,14.168126,0,valid
Part-two_b0s1c0x60153-2776y40548-2080m75.tiff,yes,14.09256,0,valid
Part-two_b0s1c0x40166-2776y59268-2080m183.tiff,yes,14.07067,0,train
Part-two_b0s4c0x175511-2776y72788-2080m59.tiff,yes,13.90801,0,valid
Part-two_b0s4c0x160520-2776y82148-2080m113.tiff,yes,13.210138,0,valid
Part-two_b0s1c0x57655-2776y53652-2080m148.tiff,yes,13.972822,0,test
Part-two_b0s4c0x168015-2776y72788-2080m56.tiff,yes,14.18525,0,valid
5216-20-04_08_2020_b0s1c0x191106-2776y36070-2080m188.tiff,yes,12.230732,0,test
5216-20-04_08_2020_b0s0c0x14991-2776y1872-2080m5.tiff,yes,10.365764,0,valid
Part-two_b0s0c0x22486-2776y3744-2080m13.tiff,yes,13.242752,0,valid
Part-two_b0s0c0x14990-2776y43056-2080m273.tiff,yes,13.969762,3,train
Part-two_b0s0c0x24984-2776y46800-2080m307.tiff,yes,13.234714,0,train
5216-20-04_08_2020_b0s3c0x42357-2776y27456-2080m47.tiff,yes,12.488132,0,train
Part-two_b0s2c0x191476-2776y59960-2080m23.tiff,yes,13.7917,1,train
Part-two_b0s0c0x14990-2776y29952-2080m173.tiff,yes,13.992332,0,valid
5216-20-04_08_2020_b0s1c0x193604-2776y4246-2080m15.tiff,yes,11.042026,0,valid
5216-20-04_08_2020_b0s2c0x211423-2776y15256-2080m7.tiff,yes,12.258362,0,train
5216-20-04_08_2020_b0s1c0x181112-2776y34198-2080m173.tiff,yes,13.462186,0,test
5216-20-04_08_2020_b0s1c0x188607-2776y4246-2080m13.tiff,yes,13.476074,0,train
Part-two_b0s1c0x42664-2776y51780-2080m128.tiff,yes,13.210958,0,train
5216-20-04_08_2020_b0s3c0x39859-2776y25584-2080m39.tiff,yes,12.062292,0,valid
5216-20-04_08_2020_b0s3c0x44856-2776y31200-2080m64.tiff,yes,12.720406,1,valid
Part-two_b0s0c0x7495-2776y16848-2080m74.tiff,yes,13.204706,0,train
5216-20-04_08_2020_b0s1c0x183610-2776y19222-2080m81.tiff,yes,13.323378,0,train
Part-two_b0s0c0x32479-2776y18720-2080m98.tiff,yes,14.011528,0,train
5216-20-04_08_2020_b0s0c0x27483-2776y24336-2080m126.tiff,yes,10.687474,0,train
Part-two_b0s1c0x57655-2776y55524-2080m162.tiff,yes,13.622982,0,train
Part-two_b0s1c0x52658-2776y38676-2080m63.tiff,yes,14.051968,0,train
Part-two_b0s1c0x35169-2776y66756-2080m230.tiff,yes,13.34536,0,train
Part-two_b0s1c0x47662-2776y63012-2080m212.tiff,yes,13.863356,0,valid
5216-20-04_08_2020_b0s2c0x218918-2776y26488-2080m51.tiff,yes,10.467566,0,train
Part-two_b0s1c0x47662-2776y46164-2080m96.tiff,yes,13.788078,0,test
5216-20-04_08_2020_b0s1c0x193604-2776y11734-2080m48.tiff,yes,13.515246,0,train
5216-20-04_08_2020_b0s0c0x24984-2776y43056-2080m240.tiff,yes,10.355456,0,valid
Part-two_b0s4c0x168015-2776y82148-2080m116.tiff,yes,13.549014,0,valid
5216-20-04_08_2020_b0s1c0x198601-2776y11734-2080m50.tiff,yes,12.373886,0,train
Part-two_b0s0c0x14990-2776y35568-2080m212.tiff,yes,13.26597,0,valid
5216-20-04_08_2020_b0s1c0x186109-2776y13606-2080m54.tiff,yes,13.472762,0,train
Part-two_b0s1c0x60153-2776y46164-2080m101.tiff,yes,14.079538,0,test
5216-20-04_08_2020_b0s1c0x198601-2776y22966-2080m108.tiff,yes,10.651354,0,train
5216-20-04_08_2020_b0s0c0x12492-2776y26208-2080m133.tiff,yes,13.054942,0,train
Part-two_b0s0c0x9994-2776y31824-2080m185.tiff,yes,13.278266,0,train
Part-two_b0s1c0x40166-2776y53652-2080m141.tiff,yes,13.584354,6,valid
5216-20-04_08_2020_b0s0c0x0-2776y31824-2080m165.tiff,yes,10.470796,0,valid
Part-two_b0s0c0x34978-2776y28080-2080m167.tiff,yes,14.130512,0,test
5216-20-04_08_2020_b0s1c0x176115-2776y24838-2080m112.tiff,yes,12.755916,0,test
5216-20-04_08_2020_b0s0c0x22486-2776y16848-2080m78.tiff,yes,13.228584,0,valid
Part-two_b0s0c0x19987-2776y48672-2080m318.tiff,yes,13.215098,0,train
Part-two_b0s4c0x158022-2776y67172-2080m18.tiff,yes,14.048322,0,valid
Part-two_b0s1c0x47662-2776y51780-2080m130.tiff,yes,13.617578,8,train
